id	source_verse	text	skip_space_after	exclude	id_range_end	source_verse_range_end
40002010011	40002010	gozo	y			
40002010012	40002010	.		y		
40002011001	40002011	Y				
40002011002	40002011	entrando				
40002011003	40002011	en				
40002011004	40002011	la				
40002011005	40002011	casa	y			
40002011006	40002011	,		y		
40002011007	40002011	vieron				
40002011008	40002011	al				
40002011009	40002011	niño				
40002011010	40002011	con				
40002011011	40002011	su				
40002011012	40002011	madre				
40002011013	40002011	María	y			
40002011014	40002011	,		y		
40002011015	40002011	y				
40002011016	40002011	postrándose	y			
40002011017	40002011	,		y		
40002011018	40002011	le				
40002011019	40002011	adoraron	y			
40002011020	40002011	;		y		
40002011021	40002011	y				
40002011022	40002011	abriendo				
40002011023	40002011	sus				
40002011024	40002011	tesoros	y			
40002011025	40002011	,		y		
40002011026	40002011	le				
40002011027	40002011	ofrecieron				
40002011028	40002011	dones	y			
40002011029	40002011	,		y		
40002011030	40002011	oro				
40002011031	40002011	é				
40002011032	40002011	incienso				
40002011033	40002011	y				
40002011034	40002011	mirra	y			
40002011035	40002011	.		y		
40002012001	40002012	Y				
40002012002	40002012	siendo				
40002012003	40002012	avisados				
40002012004	40002012	por				
40002012005	40002012	revelación				
40002012006	40002012	en				
40002012007	40002012	sueños				
40002012008	40002012	que				
40002012009	40002012	no				
40002012010	40002012	volviesen				
40002012011	40002012	á				
40002012012	40002012	Herodes	y			
40002012013	40002012	,		y		
40002012014	40002012	se				
40002012015	40002012	volvieron				
40002012016	40002012	á				
40002012017	40002012	su				
40002012018	40002012	tierra				
40002012019	40002012	por				
40002012020	40002012	otro				
40002012021	40002012	camino	y			
40002012022	40002012	.		y		
40002013001	40002013	Y				
40002013002	40002013	partidos				
40002013003	40002013	ellos	y			
40002013004	40002013	,		y		
40002013005	40002013	he				
40002013006	40002013	aquí				
40002013007	40002013	el				
40002013008	40002013	ángel				
40002013009	40002013	del				
40002013010	40002013	Señor				
40002013011	40002013	aparece				
40002013012	40002013	en				
40002013013	40002013	sueños				
40002013014	40002013	á				
40002013015	40002013	José	y			
40002013016	40002013	,		y		
40002013017	40002013	diciendo	y			
40002013018	40002013	:		y		
40002013019	40002013	Levántate	y			
40002013020	40002013	,		y		
40002013021	40002013	y				
40002013022	40002013	toma				
