identifier	altId	text	transType	isPunc	isPrimary
18011005007	شَفَتَيْهِ-1	شَفَتَيْهِ		False	True
18011005008	مَعَكَ-1	مَعَكَ		False	True
18011006001	وَيُعْلِنُ-1	وَيُعْلِنُ		False	True
18011006002	لَكَ-1	لَكَ		False	True
18011006003	خَفِيَّاتِ-1	خَفِيَّاتِ		False	True
18011006004	ٱلْحِكْمَةِ-1	ٱلْحِكْمَةِ		False	True
18011006006	إِنَّهَا-1	إِنَّهَا		False	True
18011006007	مُضَاعَفَةُ-1	مُضَاعَفَةُ		False	True
18011006008	ٱلْفَهْمِ-1	ٱلْفَهْمِ		False	True
18011006010	فَتَعْلَمَ-1	فَتَعْلَمَ		False	True
18011006011	أَنَّ-1	أَنَّ		False	True
18011006012	ٱللهَ-1	ٱللهَ		False	True
18011006013	يُغْرِمُكَ-1	يُغْرِمُكَ		False	True
18011006014	بِأَقَلَّ-1	بِأَقَلَّ		False	True
18011006015	مِنْ-1	مِنْ		False	True
18011006016	إِثْمِكَ-1	إِثْمِكَ		False	True
18011007002	أَإِلَى-1	أَإِلَى		False	True
18011007003	عُمْقِ-1	عُمْقِ		False	True
18011007004	ٱللهِ-1	ٱللهِ		False	True
18011007005	تَتَّصِلُ-1	تَتَّصِلُ		False	True
18011007007	أَمْ-1	أَمْ		False	True
18011007008	إِلَى-1	إِلَى		False	True
18011007009	نِهَايَةِ-1	نِهَايَةِ		False	True
18011007010	ٱلْقَدِيرِ-1	ٱلْقَدِيرِ		False	True
18011007011	تَنْتَهِي-1	تَنْتَهِي		False	True
18011008001	هُوَ-1	هُوَ		False	True
18011008002	أَعْلَى-1	أَعْلَى		False	True
18011008003	مِنَ-1	مِنَ		False	True
18011008004	ٱلسَّمَاوَاتِ-1	ٱلسَّمَاوَاتِ		False	True
18011008006	فَمَاذَا-1	فَمَاذَا		False	True
18011008007	عَسَاكَ-1	عَسَاكَ		False	True
18011008008	أَنْ-1	أَنْ		False	True
18011008009	تَفْعَلَ-1	تَفْعَلَ		False	True
18011008011	أَعْمَقُ-1	أَعْمَقُ		False	True
18011008012	مِنَ-2	مِنَ		False	True
18011008013	ٱلْهَاوِيَةِ-1	ٱلْهَاوِيَةِ		False	True
18011008015	فَمَاذَا-2	فَمَاذَا		False	True
18011008016	تَدْرِي-1	تَدْرِي		False	True
18011009001	أَطْوَلُ-1	أَطْوَلُ		False	True
18011009002	مِنَ-1	مِنَ		False	True
18011009003	ٱلْأَرْضِ-1	ٱلْأَرْضِ		False	True
18011009004	طُولُهُ-1	طُولُهُ		False	True
18011009006	وَأَعْرَضُ-1	وَأَعْرَضُ		False	True
18011009007	مِنَ-2	مِنَ		False	True
18011009008	ٱلْبَحْرِ-1	ٱلْبَحْرِ		False	True
18011010001	إِنْ-1	إِنْ		False	True
18011010002	بَطَشَ-1	بَطَشَ		False	True
18011010003	أَوْ-1	أَوْ		False	True
18011010004	أَغْلَقَ-1	أَغْلَقَ		False	True
18011010005	أَوْ-2	أَوْ		False	True
18011010006	جَمَّعَ-1	جَمَّعَ		False	True
18011010008	فَمَنْ-1	فَمَنْ		False	True
18011010009	يَرُدُّهُ-1	يَرُدُّهُ		False	True
18011011001	لِأَنَّهُ-1	لِأَنَّهُ		False	True
18011011002	هُوَ-1	هُوَ		False	True
18011011003	يَعْلَمُ-1	يَعْلَمُ		False	True
18011011004	أُنَاسَ-1	أُنَاسَ		False	True
18011011005	ٱلسُّوءِ-1	ٱلسُّوءِ		False	True
18011011007	وَيُبْصِرُ-1	وَيُبْصِرُ		False	True
18011011008	ٱلْإِثْمَ-1	ٱلْإِثْمَ		False	True
18011011010	فَهَلْ-1	فَهَلْ		False	True
18011011011	لَا-1	لَا		False	True
18011011012	يَنْتَبِهُ-1	يَنْتَبِهُ		False	True
18011012001	أَمَّا-1	أَمَّا		False	True
18011012002	ٱلرَّجُلُ-1	ٱلرَّجُلُ		False	True
18011012003	فَفَارِغٌ-1	فَفَارِغٌ		False	True
18011012004	عَدِيمُ-1	عَدِيمُ		False	True
18011012005	ٱلْفَهْمِ-1	ٱلْفَهْمِ		False	True
18011012007	وَكَجَحْشِ-1	وَكَجَحْشِ		False	True
18011012008	ٱلْفَرَا-1	ٱلْفَرَا		False	True
18011012009	يُولَدُ-1	يُولَدُ		False	True
18011012010	ٱلْإِنْسَانُ-1	ٱلْإِنْسَانُ		False	True
18011013002	إِنْ-1	إِنْ		False	True
18011013003	أَعْدَدْتَ-1	أَعْدَدْتَ		False	True
18011013004	أَنْتَ-1	أَنْتَ		False	True
18011013005	قَلْبَكَ-1	قَلْبَكَ		False	True
18011013007	وَبَسَطْتَ-1	وَبَسَطْتَ		False	True
18011013008	إِلَيْهِ-1	إِلَيْهِ		False	True
18011013009	يَدَيْكَ-1	يَدَيْكَ		False	True
18011014001	إِنْ-1	إِنْ		False	True
18011014002	أَبْعَدْتَ-1	أَبْعَدْتَ		False	True
18011014003	ٱلْإِثْمَ-1	ٱلْإِثْمَ		False	True
18011014004	ٱلَّذِي-1	ٱلَّذِي		False	True
18011014005	فِي-1	فِي		False	True
18011014006	يَدِكَ-1	يَدِكَ		False	True
18011014008	وَلَا-1	وَلَا		False	True
18011014009	يَسْكُنُ-1	يَسْكُنُ		False	True
18011014010	ٱلظُّلْمُ-1	ٱلظُّلْمُ		False	True
18011014011	فِي-2	فِي		False	True
18011014012	خَيْمَتِكَ-1	خَيْمَتِكَ		False	True
18011015001	حِينَئِذٍ-1	حِينَئِذٍ		False	True
18011015002	تَرْفَعُ-1	تَرْفَعُ		False	True
18011015003	وَجْهَكَ-1	وَجْهَكَ		False	True
18011015004	بِلَا-1	بِلَا		False	True
18011015005	عَيْبٍ-1	عَيْبٍ		False	True
18011015007	وَتَكُونُ-1	وَتَكُونُ		False	True
18011015008	ثَابِتًا-1	ثَابِتًا		False	True
18011015009	وَلَا-1	وَلَا		False	True
18011015010	تَخَافُ-1	تَخَافُ		False	True
18011016001	لِأَنَّكَ-1	لِأَنَّكَ		False	True
18011016002	تَنْسَى-1	تَنْسَى		False	True
18011016003	ٱلْمَشَقَّةَ-1	ٱلْمَشَقَّةَ		False	True
18011016005	كَمِيَاهٍ-1	كَمِيَاهٍ		False	True
18011016006	عَبَرَتْ-1	عَبَرَتْ		False	True
18011016007	تَذْكُرُهَا-1	تَذْكُرُهَا		False	True
18011017001	وَفَوْقَ-1	وَفَوْقَ		False	True
18011017002	ٱلظَّهِيرَةِ-1	ٱلظَّهِيرَةِ		False	True
18011017003	يَقُومُ-1	يَقُومُ		False	True
18011017004	حَظُّكَ-1	حَظُّكَ		False	True
18011017006	ٱلظَّلَامُ-1	ٱلظَّلَامُ		False	True
18011017007	يَتَحَوَّلُ-1	يَتَحَوَّلُ		False	True
18011017008	صَبَاحًا-1	صَبَاحًا		False	True
18011018001	وَتَطْمَئِنُّ-1	وَتَطْمَئِنُّ		False	True
18011018002	لِأَنَّهُ-1	لِأَنَّهُ		False	True
18011018003	يُوجَدُ-1	يُوجَدُ		False	True
18011018004	رَجَاءٌ-1	رَجَاءٌ		False	True
18011018006	تَتَجَسَّسُ-1	تَتَجَسَّسُ		False	True
18011018007	حَوْلَكَ-1	حَوْلَكَ		False	True
18011018008	وَتَضْطَجِعُ-1	وَتَضْطَجِعُ		False	True
18011018009	آمِنًا-1	آمِنًا		False	True
18011019001	وَتَرْبِضُ-1	وَتَرْبِضُ		False	True
18011019002	وَلَيْسَ-1	وَلَيْسَ		False	True
18011019003	مَنْ-1	مَنْ		False	True
18011019004	يُزْعِجُ-1	يُزْعِجُ		False	True
18011019006	وَيَتَضَرَّعُ-1	وَيَتَضَرَّعُ		False	True
18011019007	إِلَى-1	إِلَى		False	True
18011019008	وَجْهِكَ-1	وَجْهِكَ		False	True
18011019009	كَثِيرُونَ-1	كَثِيرُونَ		False	True
18011020001	أَمَّا-1	أَمَّا		False	True
18011020002	عُيُونُ-1	عُيُونُ		False	True
18011020003	ٱلْأَشْرَارِ-1	ٱلْأَشْرَارِ		False	True
18011020004	فَتَتْلَفُ-1	فَتَتْلَفُ		False	True
18011020006	وَمَنَاصُهُمْ-1	وَمَنَاصُهُمْ		False	True
18011020007	يَبِيدُ-1	يَبِيدُ		False	True
18011020009	وَرَجَاؤُهُمْ-1	وَرَجَاؤُهُمْ		False	True
18011020010	تَسْلِيمُ-1	تَسْلِيمُ		False	True
18011020011	ٱلنَّفْسِ-1	ٱلنَّفْسِ		False	True
18012001001	فَأَجَابَ-1	فَأَجَابَ		False	True
18012001002	أَيُّوبُ-1	أَيُّوبُ		False	True
18012001003	وَقَالَ-1	وَقَالَ		False	True
18012002002	صَحِيحٌ-1	صَحِيحٌ		False	True
18012002003	إِنَّكُمْ-1	إِنَّكُمْ		False	True
18012002004	أَنْتُمْ-1	أَنْتُمْ		False	True
18012002005	شَعْبٌ-1	شَعْبٌ		False	True
18012002006	وَمَعَكُمْ-1	وَمَعَكُمْ		False	True
18012002007	تَمُوتُ-1	تَمُوتُ		False	True
18012002008	ٱلْحِكْمَةُ-1	ٱلْحِكْمَةُ		False	True
18012003001	غَيْرَ-1	غَيْرَ		False	True
18012003002	أَنَّهُ-1	أَنَّهُ		False	True
18012003003	لِي-1	لِي		False	True
18012003004	فَهْمٌ-1	فَهْمٌ		False	True
18012003005	مِثْلَكُمْ-1	مِثْلَكُمْ		False	True
18012003007	لَسْتُ-1	لَسْتُ		False	True
18012003008	أَنَا-1	أَنَا		False	True
18012003009	دُونَكُمْ-1	دُونَكُمْ		False	True
18012003011	وَمَنْ-1	وَمَنْ		False	True
18012003012	لَيْسَ-1	لَيْسَ		False	True
18012003013	عِنْدَهُ-1	عِنْدَهُ		False	True
18012003014	مِثْلُ-1	مِثْلُ		False	True
18012003015	هَذِهِ-1	هَذِهِ		False	True
18012004001	رَجُلًا-1	رَجُلًا		False	True
18012004002	سُخْرَةً-1	سُخْرَةً		False	True
18012004003	لِصَاحِبِهِ-1	لِصَاحِبِهِ		False	True
18012004004	صِرْتُ-1	صِرْتُ		False	True
18012004006	دَعَا-1	دَعَا		False	True
18012004007	ٱللهَ-1	ٱللهَ		False	True
18012004008	فَٱسْتَجَابَهُ-1	فَٱسْتَجَابَهُ		False	True
18012004010	سُخْرَةٌ-1	سُخْرَةٌ		False	True
18012004011	هُوَ-1	هُوَ		False	True
18012004012	ٱلصِّدِّيقُ-1	ٱلصِّدِّيقُ		False	True
18012004013	ٱلْكَامِلُ-1	ٱلْكَامِلُ		False	True
18012005001	لِلْمُبْتَلِي-1	لِلْمُبْتَلِي		False	True
18012005002	هَوَانٌ-1	هَوَانٌ		False	True
18012005003	فِي-1	فِي		False	True
18012005004	أَفْكَارِ-1	أَفْكَارِ		False	True
18012005005	ٱلْمُطْمَئِنِّ-1	ٱلْمُطْمَئِنِّ		False	True
18012005007	مُهَيَّأٌ-1	مُهَيَّأٌ		False	True
18012005008	لِمَنْ-1	لِمَنْ		False	True
18012005009	زَلَّتْ-1	زَلَّتْ		False	True
18012005010	قَدَمُهُ-1	قَدَمُهُ		False	True
18012006001	خِيَامُ-1	خِيَامُ		False	True
18012006002	ٱلْمُخَرِّبِينَ-1	ٱلْمُخَرِّبِينَ		False	True
18012006003	مُسْتَرِيحَةٌ-1	مُسْتَرِيحَةٌ		False	True
18012006005	وَٱلَّذِينَ-1	وَٱلَّذِينَ		False	True
18012006006	يُغِيظُونَ-1	يُغِيظُونَ		False	True
18012006007	ٱللهَ-1	ٱللهَ		False	True
18012006008	مُطْمَئِنُّونَ-1	مُطْمَئِنُّونَ		False	True
18012006010	ٱلَّذِينَ-1	ٱلَّذِينَ		False	True
18012006011	يَأْتُونَ-1	يَأْتُونَ		False	True
18012006012	بِإِلَهِهِمْ-1	بِإِلَهِهِمْ		False	True
18012006013	فِي-1	فِي		False	True
18012006014	يَدِهِمْ-1	يَدِهِمْ		False	True
18012007002	فَٱسْأَلِ-1	فَٱسْأَلِ		False	True
18012007003	ٱلْبَهَائِمَ-1	ٱلْبَهَائِمَ		False	True
18012007004	فَتُعَلِّمَكَ-1	فَتُعَلِّمَكَ		False	True
18012007006	وَطُيُورَ-1	وَطُيُورَ		False	True
18012007007	ٱلسَّمَاءِ-1	ٱلسَّمَاءِ		False	True
18012007008	فَتُخْبِرَكَ-1	فَتُخْبِرَكَ		False	True
18012008001	أَوْ-1	أَوْ		False	True
18012008002	كَلِّمِ-1	كَلِّمِ		False	True
18012008003	ٱلْأَرْضَ-1	ٱلْأَرْضَ		False	True
18012008004	فَتُعَلِّمَكَ-1	فَتُعَلِّمَكَ		False	True
18012008006	وَيُحَدِّثَكَ-1	وَيُحَدِّثَكَ		False	True
18012008007	سَمَكُ-1	سَمَكُ		False	True
18012008008	ٱلْبَحْرِ-1	ٱلْبَحْرِ		False	True
18012009001	مَنْ-1	مَنْ		False	True
18012009002	لَا-1	لَا		False	True
18012009003	يَعْلَمُ-1	يَعْلَمُ		False	True
18012009004	مِنْ-1	مِنْ		False	True
18012009005	كُلِّ-1	كُلِّ		False	True
18012009006	هَؤُلَاءِ-1	هَؤُلَاءِ		False	True
18012009007	أَنَّ-1	أَنَّ		False	True
18012009008	يَدَ-1	يَدَ		False	True
18012009009	ٱلرَّبِّ-1	ٱلرَّبِّ		False	True
18012009010	صَنَعَتْ-1	صَنَعَتْ		False	True
18012009011	هَذَا-1	هَذَا		False	True
18012010001	ٱلَّذِي-1	ٱلَّذِي		False	True
18012010002	بِيَدِهِ-1	بِيَدِهِ		False	True
18012010003	نَفَسُ-1	نَفَسُ		False	True
18012010004	كُلِّ-1	كُلِّ		False	True
18012010005	حَيٍّ-1	حَيٍّ		False	True
18012010006	وَرُوحُ-1	وَرُوحُ		False	True
18012010007	كُلِّ-2	كُلِّ		False	True
18012010008	ٱلْبَشَرِ-1	ٱلْبَشَرِ		False	True
18012011001	أَفَلَيْسَتِ-1	أَفَلَيْسَتِ		False	True
18012011002	ٱلْأُذُنُ-1	ٱلْأُذُنُ		False	True
18012011003	تَمْتَحِنُ-1	تَمْتَحِنُ		False	True
18012011004	ٱلْأَقْوَالَ-1	ٱلْأَقْوَالَ		False	True
18012011006	كَمَا-1	كَمَا		False	True
18012011007	أَنَّ-1	أَنَّ		False	True
18012011008	ٱلْحَنَكَ-1	ٱلْحَنَكَ		False	True
18012011009	يَسْتَطْعِمُ-1	يَسْتَطْعِمُ		False	True
18012011010	طَعَامَهُ-1	طَعَامَهُ		False	True
18012012001	عِنْدَ-1	عِنْدَ		False	True
18012012002	ٱلشَّيْبِ-1	ٱلشَّيْبِ		False	True
18012012003	حِكْمَةٌ-1	حِكْمَةٌ		False	True
18012012005	وَطُولُ-1	وَطُولُ		False	True
18012012006	ٱلْأَيَّامِ-1	ٱلْأَيَّامِ		False	True
18012012007	فَهْمٌ-1	فَهْمٌ		False	True
18012013002	عِنْدَهُ-1	عِنْدَهُ		False	True
18012013003	ٱلْحِكْمَةُ-1	ٱلْحِكْمَةُ		False	True
18012013004	وَٱلْقُدْرَةُ-1	وَٱلْقُدْرَةُ		False	True
18012013006	لَهُ-1	لَهُ		False	True
18012013007	ٱلْمَشُورَةُ-1	ٱلْمَشُورَةُ		False	True
18012013008	وَٱلْفِطْنَةُ-1	وَٱلْفِطْنَةُ		False	True
18012014001	هُوَذَا-1	هُوَذَا		False	True
18012014002	يَهْدِمُ-1	يَهْدِمُ		False	True
18012014003	فَلَا-1	فَلَا		False	True
18012014004	يُبْنَى-1	يُبْنَى		False	True
18012014006	يُغْلِقُ-1	يُغْلِقُ		False	True
18012014007	عَلَى-1	عَلَى		False	True
18012014008	إِنْسَانٍ-1	إِنْسَانٍ		False	True
18012014009	فَلَا-2	فَلَا		False	True
18012014010	يُفْتَحُ-1	يُفْتَحُ		False	True
18012015001	يَمْنَعُ-1	يَمْنَعُ		False	True
18012015002	ٱلْمِيَاهَ-1	ٱلْمِيَاهَ		False	True
18012015003	فَتَيْبَسُ-1	فَتَيْبَسُ		False	True
18012015005	يُطْلِقُهَا-1	يُطْلِقُهَا		False	True
18012015006	فَتَقْلِبُ-1	فَتَقْلِبُ		False	True
18012015007	ٱلْأَرْضَ-1	ٱلْأَرْضَ		False	True
18012016001	عِنْدَهُ-1	عِنْدَهُ		False	True
18012016002	ٱلْعِزُّ-1	ٱلْعِزُّ		False	True
18012016003	وَٱلْفَهْمُ-1	وَٱلْفَهْمُ		False	True
18012016005	لَهُ-1	لَهُ		False	True
18012016006	ٱلْمُضِلُّ-1	ٱلْمُضِلُّ		False	True
18012016007	وَٱلْمُضَلُّ-1	وَٱلْمُضَلُّ		False	True
18012017001	يَذْهَبُ-1	يَذْهَبُ		False	True
18012017002	بِٱلْمُشِيرِينَ-1	بِٱلْمُشِيرِينَ		False	True
18012017003	أَسْرَى-1	أَسْرَى		False	True
18012017005	وَيُحَمِّقُ-1	وَيُحَمِّقُ		False	True
18012017006	ٱلْقُضَاةَ-1	ٱلْقُضَاةَ		False	True
18012018001	يَحُلُّ-1	يَحُلُّ		False	True
18012018002	مَنَاطِقَ-1	مَنَاطِقَ		False	True
18012018003	ٱلْمُلُوكِ-1	ٱلْمُلُوكِ		False	True
18012018005	وَيَشُدُّ-1	وَيَشُدُّ		False	True
18012018006	أَحْقَاءَهُمْ-1	أَحْقَاءَهُمْ		False	True
18012018007	بِوِثَاقٍ-1	بِوِثَاقٍ		False	True
18012019001	يَذْهَبُ-1	يَذْهَبُ		False	True
18012019002	بِٱلْكَهَنَةِ-1	بِٱلْكَهَنَةِ		False	True
18012019003	أَسْرَى-1	أَسْرَى		False	True
18012019005	وَيَقْلِبُ-1	وَيَقْلِبُ		False	True
18012019006	ٱلْأَقْوِيَاءَ-1	ٱلْأَقْوِيَاءَ		False	True
18012020001	يَقْطَعُ-1	يَقْطَعُ		False	True
18012020002	كَلَامَ-1	كَلَامَ		False	True
18012020003	ٱلْأُمَنَاءِ-1	ٱلْأُمَنَاءِ		False	True
18012020005	وَيَنْزِعُ-1	وَيَنْزِعُ		False	True
18012020006	ذَوْقَ-1	ذَوْقَ		False	True
18012020007	ٱلشُّيُوخِ-1	ٱلشُّيُوخِ		False	True
18012021001	يُلْقِي-1	يُلْقِي		False	True
18012021002	هَوَانًا-1	هَوَانًا		False	True
18012021003	عَلَى-1	عَلَى		False	True
18012021004	ٱلشُّرَفَاءِ-1	ٱلشُّرَفَاءِ		False	True
18012021006	وَيُرْخِي-1	وَيُرْخِي		False	True
18012021007	مِنْطَقَةَ-1	مِنْطَقَةَ		False	True
18012021008	ٱلْأَشِدَّاءِ-1	ٱلْأَشِدَّاءِ		False	True
18012022001	يَكْشِفُ-1	يَكْشِفُ		False	True
18012022002	ٱلْعَمَائِقَ-1	ٱلْعَمَائِقَ		False	True
18012022003	مِنَ-1	مِنَ		False	True
18012022004	ٱلظَّلَامِ-1	ٱلظَّلَامِ		False	True
18012022006	وَيُخْرِجُ-1	وَيُخْرِجُ		False	True
18012022007	ظِلَّ-1	ظِلَّ		False	True
18012022008	ٱلْمَوْتِ-1	ٱلْمَوْتِ		False	True
18012022009	إِلَى-1	إِلَى		False	True
18012022010	ٱلنُّورِ-1	ٱلنُّورِ		False	True
18012023001	يُكَثِّرُ-1	يُكَثِّرُ		False	True
18012023002	ٱلْأُمَمَ-1	ٱلْأُمَمَ		False	True
18012023003	ثُمَّ-1	ثُمَّ		False	True
18012023004	يُبِيدُهَا-1	يُبِيدُهَا		False	True
18012023006	يُوَسِّعُ-1	يُوَسِّعُ		False	True
18012023007	لِلْأُمَمِ-1	لِلْأُمَمِ		False	True
18012023008	ثُمَّ-2	ثُمَّ		False	True
18012023009	يُجْلِيهَا-1	يُجْلِيهَا		False	True
18012024001	يَنْزِعُ-1	يَنْزِعُ		False	True
18012024002	عُقُولَ-1	عُقُولَ		False	True
18012024003	رُؤَسَاءِ-1	رُؤَسَاءِ		False	True
18012024004	شَعْبِ-1	شَعْبِ		False	True
18012024005	ٱلْأَرْضِ-1	ٱلْأَرْضِ		False	True
18012024007	وَيُضِلُّهُمْ-1	وَيُضِلُّهُمْ		False	True
18012024008	فِي-1	فِي		False	True
18012024009	تِيهٍ-1	تِيهٍ		False	True
18012024010	بِلَا-1	بِلَا		False	True
18012024011	طَرِيقٍ-1	طَرِيقٍ		False	True
18012025001	يَتَلَمَّسُونَ-1	يَتَلَمَّسُونَ		False	True
18012025002	فِي-1	فِي		False	True
18012025003	ٱلظَّلَامِ-1	ٱلظَّلَامِ		False	True
18012025004	وَلَيْسَ-1	وَلَيْسَ		False	True
18012025005	نُورٌ-1	نُورٌ		False	True
18012025007	وَيُرَنِّحُهُمْ-1	وَيُرَنِّحُهُمْ		False	True
18012025008	مِثْلَ-1	مِثْلَ		False	True
18012025009	ٱلسَّكْرَانِ-1	ٱلسَّكْرَانِ		False	True
18013001002	هَذَا-1	هَذَا		False	True
18013001003	كُلُّهُ-1	كُلُّهُ		False	True
18013001004	رَأَتْهُ-1	رَأَتْهُ		False	True
18013001005	عَيْنِي-1	عَيْنِي		False	True
18013001007	سَمِعَتْهُ-1	سَمِعَتْهُ		False	True
18013001008	أُذُنِي-1	أُذُنِي		False	True
18013001009	وَفَطِنَتْ-1	وَفَطِنَتْ		False	True
18013001010	بِهِ-1	بِهِ		False	True
18013002001	مَا-1	مَا		False	True
18013002002	تَعْرِفُونَهُ-1	تَعْرِفُونَهُ		False	True
18013002003	عَرَفْتُهُ-1	عَرَفْتُهُ		False	True
18013002004	أَنَا-1	أَنَا		False	True
18013002005	أَيْضًا-1	أَيْضًا		False	True
18013002007	لَسْتُ-1	لَسْتُ		False	True
18013002008	دُونَكُمْ-1	دُونَكُمْ		False	True
18013003001	وَلَكِنِّي-1	وَلَكِنِّي		False	True
18013003002	أُرِيدُ-1	أُرِيدُ		False	True
18013003003	أَنْ-1	أَنْ		False	True
18013003004	أُكَلِّمَ-1	أُكَلِّمَ		False	True
18013003005	ٱلْقَدِيرَ-1	ٱلْقَدِيرَ		False	True
18013003007	وَأَنْ-1	وَأَنْ		False	True
18013003008	أُحَاكَمَ-1	أُحَاكَمَ		False	True
18013003009	إِلَى-1	إِلَى		False	True
18013003010	ٱللهِ-1	ٱللهِ		False	True
18013004001	أَمَّا-1	أَمَّا		False	True
18013004002	أَنْتُمْ-1	أَنْتُمْ		False	True
18013004003	فَمُلَفِّقُو-1	فَمُلَفِّقُو		False	True
18013004004	كَذِبٍ-1	كَذِبٍ		False	True
18013004006	أَطِبَّاءُ-1	أَطِبَّاءُ		False	True
18013004007	بَطَّالُونَ-1	بَطَّالُونَ		False	True
18013004008	كُلُّكُمْ-1	كُلُّكُمْ		False	True
18013005001	لَيْتَكُمْ-1	لَيْتَكُمْ		False	True
18013005002	تَصْمُتُونَ-1	تَصْمُتُونَ		False	True
18013005003	صَمْتًا-1	صَمْتًا		False	True
18013005005	يَكُونُ-1	يَكُونُ		False	True
18013005006	ذَلِكَ-1	ذَلِكَ		False	True
18013005007	لَكُمْ-1	لَكُمْ		False	True
18013005008	حِكْمَةً-1	حِكْمَةً		False	True
18013006001	اِسْمَعُوا-1	اِسْمَعُوا		False	True
18013006002	ٱلْآنَ-1	ٱلْآنَ		False	True
18013006003	حُجَّتِي-1	حُجَّتِي		False	True
18013006005	وَٱصْغُوا-1	وَٱصْغُوا		False	True
18013006006	إِلَى-1	إِلَى		False	True
18013006007	دَعَاوِي-1	دَعَاوِي		False	True
18013006008	شَفَتَيَّ-1	شَفَتَيَّ		False	True
18013007001	أَتَقُولُونَ-1	أَتَقُولُونَ		False	True
18013007002	لِأَجْلِ-1	لِأَجْلِ		False	True
18013007003	ٱللهِ-1	ٱللهِ		False	True
18013007004	ظُلْمًا-1	ظُلْمًا		False	True
18013007006	وَتَتَكَلَّمُونَ-1	وَتَتَكَلَّمُونَ		False	True
18013007007	بِغِشٍّ-1	بِغِشٍّ		False	True
18013007008	لِأَجْلِهِ-1	لِأَجْلِهِ		False	True
18013008001	أَتُحَابُونَ-1	أَتُحَابُونَ		False	True
18013008002	وَجْهَهُ-1	وَجْهَهُ		False	True
18013008004	أَمْ-1	أَمْ		False	True
18013008005	عَنِ-1	عَنِ		False	True
18013008006	ٱللهِ-1	ٱللهِ		False	True
18013008007	تُخَاصِمُونَ-1	تُخَاصِمُونَ		False	True
18013009001	أَخَيْرٌ-1	أَخَيْرٌ		False	True
18013009002	لَكُمْ-1	لَكُمْ		False	True
18013009003	أَنْ-1	أَنْ		False	True
18013009004	يَفْحَصَكُمْ-1	يَفْحَصَكُمْ		False	True
18013009006	أَمْ-1	أَمْ		False	True
18013009007	تُخَاتِلُونَهُ-1	تُخَاتِلُونَهُ		False	True
18013009008	كَمَا-1	كَمَا		False	True
18013009009	يُخَاتَلُ-1	يُخَاتَلُ		False	True
18013009010	ٱلْإِنْسَانُ-1	ٱلْإِنْسَانُ		False	True
18013010001	تَوْبِيخًا-1	تَوْبِيخًا		False	True
18013010002	يُوَبِّخُكُمْ-1	يُوَبِّخُكُمْ		False	True
18013010003	إِنْ-1	إِنْ		False	True
18013010004	حَابَيْتُمُ-1	حَابَيْتُمُ		False	True
18013010005	ٱلْوُجُوهَ-1	ٱلْوُجُوهَ		False	True
18013010006	خِفْيَةً-1	خِفْيَةً		False	True
18013011001	فَهَلَّا-1	فَهَلَّا		False	True
18013011002	يُرْهِبُكُمْ-1	يُرْهِبُكُمْ		False	True
18013011003	جَلَالُهُ-1	جَلَالُهُ		False	True
18013011005	وَيَسْقُطُ-1	وَيَسْقُطُ		False	True
18013011006	عَلَيْكُمْ-1	عَلَيْكُمْ		False	True
18013011007	رُعْبُهُ-1	رُعْبُهُ		False	True
18013012001	خُطَبُكُمْ-1	خُطَبُكُمْ		False	True
18013012002	أَمْثَالُ-1	أَمْثَالُ		False	True
18013012003	رَمَادٍ-1	رَمَادٍ		False	True
18013012005	وَحُصُونُكُمْ-1	وَحُصُونُكُمْ		False	True
18013012006	حُصُونٌ-1	حُصُونٌ		False	True
18013012007	مِنْ-1	مِنْ		False	True
18013012008	طِينٍ-1	طِينٍ		False	True
18013013002	اُسْكُتُوا-1	اُسْكُتُوا		False	True
18013013003	عَنِّي-1	عَنِّي		False	True
18013013004	فَأَتَكَلَّمَ-1	فَأَتَكَلَّمَ		False	True
18013013005	أَنَا-1	أَنَا		False	True
18013013007	وَلْيُصِبْنِي-1	وَلْيُصِبْنِي		False	True
18013013008	مَهْمَا-1	مَهْمَا		False	True
18013013009	أَصَابَ-1	أَصَابَ		False	True
18013014001	لِمَاذَا-1	لِمَاذَا		False	True
18013014002	آخُذُ-1	آخُذُ		False	True
18013014003	لَحْمِي-1	لَحْمِي		False	True
18013014004	بِأَسْنَانِي-1	بِأَسْنَانِي		False	True
18013014006	وَأَضَعُ-1	وَأَضَعُ		False	True
18013014007	نَفْسِي-1	نَفْسِي		False	True
18013014008	فِي-1	فِي		False	True
18013014009	كَفِّي-1	كَفِّي		False	True
18013015001	هُوَذَا-1	هُوَذَا		False	True
18013015002	يَقْتُلُنِي-1	يَقْتُلُنِي		False	True
18013015004	لَا-1	لَا		False	True
18013015005	أَنْتَظِرُ-1	أَنْتَظِرُ		False	True
18013015006	شَيْئًا-1	شَيْئًا		False	True
18013015008	فَقَطْ-1	فَقَطْ		False	True
18013015009	أُزَكِّي-1	أُزَكِّي		False	True
18013015010	طَرِيقِي-1	طَرِيقِي		False	True
18013015011	قُدَّامَهُ-1	قُدَّامَهُ		False	True
18013016001	فَهَذَا-1	فَهَذَا		False	True
18013016002	يَعُودُ-1	يَعُودُ		False	True
18013016003	إِلَى-1	إِلَى		False	True
18013016004	خَلَاصِي-1	خَلَاصِي		False	True
18013016006	أَنَّ-1	أَنَّ		False	True
18013016007	ٱلْفَاجِرَ-1	ٱلْفَاجِرَ		False	True
18013016008	لَا-1	لَا		False	True
